Дата;Цена;Откр;Макс;Мин;Объём;Изм. %
01.01.2013;1530.41;1530.41;1530.41;1530.41;;0,22%
08.01.2013;1576.1;1526.98;1582.35;1526.98;;2,99%
09.01.2013;1568.59;1576.1;1578.31;1564.09;;-0,48%
10.01.2013;1572;1568.59;1576.32;1568.59;;0,22%
11.01.2013;1571.73;1572;1575.42;1565.57;;-0,02%
14.01.2013;1590.21;1571.73;1594.17;1569.66;;1,18%
15.01.2013;1576.54;1590.21;1593.12;1576.54;;-0,86%
16.01.2013;1571.15;1576.54;1585.82;1562.16;;-0,34%
17.01.2013;1585.44;1571.15;1586.8;1571.13;;0,91%
18.01.2013;1603.5;1585.44;1605.68;1584.97;;1,14%
21.01.2013;1600.13;1603.44;1603.99;1594.09;;-0,21%
22.01.2013;1589.02;1600.13;1604.63;1580.8;;-0,69%
23.01.2013;1605.36;1589.02;1605.88;1587.88;;1,03%
24.01.2013;1604.65;1605.36;1605.36;1585.01;;-0,04%
25.01.2013;1618.84;1604.66;1620.43;1597.75;;0,88%
28.01.2013;1635.5;1618.84;1638.08;1615.04;;1,03%
29.01.2013;1623.87;1635.5;1637;1618.96;;-0,71%
30.01.2013;1618.77;1623.87;1636.03;1612.42;;-0,31%
31.01.2013;1622.13;1618.71;1623.63;1608.46;;0,21%
01.02.2013;1628.31;1621.71;1635.71;1620.31;;0,38%
04.02.2013;1612.52;1628.26;1637.62;1610.94;;-0,97%
05.02.2013;1614.09;1612.52;1617.26;1599.47;;0,10%
06.02.2013;1602.99;1614.09;1630.74;1599;;-0,69%
07.02.2013;1595.36;1602.99;1607.27;1592.43;;-0,48%
08.02.2013;1590.13;1595.36;1596.88;1577.74;;-0,33%
11.02.2013;1581.95;1590.13;1595.99;1581.7;;-0,51%
12.02.2013;1582.35;1581.95;1590.31;1574.3;;0,03%
13.02.2013;1612.65;1582.35;1615.58;1582.35;;1,91%
14.02.2013;1588.31;1612.55;1623.28;1582.85;;-1,51%
15.02.2013;1577.26;1588.31;1589.35;1567.81;;-0,70%
18.02.2013;1578.65;1577.26;1580.9;1566.41;;0,09%
19.02.2013;1592.74;1578.65;1593.38;1577.86;;0,89%
20.02.2013;1582.63;1592.74;1597.68;1582.24;;-0,63%
21.02.2013;1548.76;1582.63;1583.25;1545.4;;-2,14%
22.02.2013;1551.04;1545.59;1558.19;1544.36;;0,15%
25.02.2013;1565.07;1551.04;1567.29;1549.05;;0,90%
26.02.2013;1530.82;1565.07;1567.11;1524.46;;-2,19%
27.02.2013;1530.52;1531.66;1535.42;1525.56;;-0,02%
28.02.2013;1534.41;1530.38;1544.84;1529.76;;0,25%
01.03.2013;1509.8;1534.41;1537.27;1505.68;;-1,60%
04.03.2013;1498.79;1509.8;1514.95;1494.71;;-0,73%
05.03.2013;1523.34;1498.79;1525.49;1498.46;;1,64%
06.03.2013;1529.32;1523.34;1538.77;1523.34;;0,39%
07.03.2013;1532.09;1529.32;1536.3;1527.61;;0,18%
11.03.2013;1539.87;1532.09;1553.35;1531.83;;0,51%
12.03.2013;1542.55;1539.87;1545.76;1530.67;;0,17%
13.03.2013;1531.14;1542.55;1548.74;1528.93;;-0,74%
14.03.2013;1535.73;1531.14;1540.39;1524.95;;0,30%
15.03.2013;1537.66;1535.73;1556.58;1535.19;;0,13%
18.03.2013;1494.3;1537.66;1538.91;1477.81;;-2,82%
19.03.2013;1478.82;1494.3;1501.77;1477.7;;-1,04%
20.03.2013;1489.34;1478.82;1490.95;1465.86;;0,71%
21.03.2013;1485.73;1489.34;1496.06;1483.46;;-0,24%
22.03.2013;1470.91;1485.73;1487.06;1470.53;;-1,00%
25.03.2013;1458.8;1470.91;1493.82;1457.88;;-0,82%
26.03.2013;1445.46;1458.8;1461.76;1438.41;;-0,91%
27.03.2013;1446.04;1445.46;1455.63;1432.36;;0,04%
28.03.2013;1454.72;1446.04;1455.18;1435.14;;0,60%
29.03.2013;1460.04;1454.72;1460.31;1452.39;;0,37%
01.04.2013;1445.57;1460.04;1460.04;1444.98;;-0,99%
02.04.2013;1440.1;1445.57;1452.31;1437.41;;-0,38%
03.04.2013;1425.99;1440.1;1441.15;1424.42;;-0,98%
04.04.2013;1419.45;1425.99;1432.26;1408.16;;-0,46%
05.04.2013;1411.09;1419.45;1425.4;1404.22;;-0,59%
08.04.2013;1419.63;1411.09;1428.27;1411.09;;0,61%
09.04.2013;1439.46;1419.63;1441.66;1419.2;;1,40%
10.04.2013;1453.81;1439.46;1459.72;1439.46;;1,00%
11.04.2013;1433.08;1453.81;1457.05;1427.92;;-1,43%
12.04.2013;1405.47;1433.08;1433.87;1401.34;;-1,93%
15.04.2013;1366.53;1405.47;1409.29;1356.71;;-2,77%
16.04.2013;1356.65;1366.53;1373.77;1351.87;;-0,72%
17.04.2013;1327.92;1356.65;1369.69;1326.57;;-2,12%
18.04.2013;1327.55;1327.92;1346.53;1322.02;;-0,03%
19.04.2013;1336.46;1327.55;1349.71;1327.4;;0,67%
22.04.2013;1329.14;1336.46;1353.41;1316.77;;-0,55%
23.04.2013;1333.89;1329.14;1334.62;1314.12;;0,36%
24.04.2013;1375.4;1333.89;1376.36;1330.98;;3,11%
25.04.2013;1387.98;1375.4;1394.98;1373.15;;0,91%
26.04.2013;1382.22;1387.98;1388.35;1369.59;;-0,41%
29.04.2013;1387.54;1382.22;1389.89;1378.49;;0,38%
30.04.2013;1407.21;1387.54;1408.37;1379.76;;1,42%
02.05.2013;1387.47;1407.21;1407.29;1382.69;;-1,40%
03.05.2013;1429.86;1387.47;1429.86;1387.38;;3,06%
06.05.2013;1432.15;1429.86;1437.79;1425.21;;0,16%
07.05.2013;1451.84;1432.15;1454.06;1427.64;;1,37%
08.05.2013;1452.17;1451.84;1456.8;1439.91;;0,02%
10.05.2013;1429.78;1452.17;1457.3;1425.08;;-1,54%
13.05.2013;1422.29;1429.78;1433.48;1415.04;;-0,52%
14.05.2013;1412.69;1422.29;1431.68;1406.1;;-0,67%
15.05.2013;1391.01;1412.69;1426.85;1385.47;;-1,53%
16.05.2013;1380.58;1391.01;1397.47;1380.06;;-0,75%
17.05.2013;1405.34;1380.58;1409.01;1377.08;;1,79%
20.05.2013;1417.05;1405.34;1424.87;1405.34;;0,83%
21.05.2013;1433.02;1417.05;1437.11;1412.14;;1,13%
22.05.2013;1461.93;1433.02;1471.56;1431.37;;2,02%
23.05.2013;1400.84;1461.93;1463.84;1395.63;;-4,18%
24.05.2013;1388.52;1400.84;1413.73;1383.44;;-0,88%
27.05.2013;1385.08;1388.52;1395.36;1380.24;;-0,25%
28.05.2013;1399.11;1385.08;1409.64;1384.77;;1,01%
29.05.2013;1360.06;1399.11;1402.57;1359.58;;-2,79%
30.05.2013;1350.42;1360.06;1369.5;1346.37;;-0,71%
31.05.2013;1331.43;1350.42;1362.81;1321.84;;-1,41%
03.06.2013;1319.01;1331.43;1337.08;1302.97;;-0,93%
04.06.2013;1322.39;1319.01;1343.25;1319.01;;0,26%
05.06.2013;1301.08;1322.39;1328.79;1299.66;;-1,61%
06.06.2013;1286.86;1301.08;1305.59;1284.08;;-1,09%
07.06.2013;1314.41;1286.86;1314.41;1286.86;;2,14%
10.06.2013;1300.54;1314.41;1321.37;1294.45;;-1,06%
11.06.2013;1263.66;1300.54;1310;1258.47;;-2,84%
13.06.2013;1261.63;1263.66;1272.04;1241.21;;-0,16%
14.06.2013;1293.88;1261.63;1298.24;1261.63;;2,56%
17.06.2013;1314.01;1293.88;1324.02;1291.97;;1,56%
18.06.2013;1314.06;1314.01;1322.67;1302.82;;0,00%
19.06.2013;1291.72;1314.06;1318.58;1288.69;;-1,70%
20.06.2013;1243.32;1291.72;1297.66;1243.32;;-3,75%
21.06.2013;1245.72;1243.32;1263.81;1233.25;;0,19%
24.06.2013;1233.04;1245.72;1251.32;1227.01;;-1,02%
25.06.2013;1243.2;1233.04;1259.92;1232.93;;0,82%
26.06.2013;1261.13;1243.2;1268.41;1242.89;;1,44%
27.06.2013;1262.77;1261.13;1270.7;1253.96;;0,13%
28.06.2013;1275.44;1262.77;1279.22;1256.99;;1,00%
01.07.2013;1276.85;1275.44;1279.56;1266.71;;0,11%
02.07.2013;1274.07;1276.85;1280.77;1266.2;;-0,22%
03.07.2013;1264.29;1274.07;1276.42;1252.94;;-0,77%
04.07.2013;1280.61;1264.29;1281.14;1263.75;;1,29%
05.07.2013;1268.59;1280.61;1289.28;1266.5;;-0,94%
08.07.2013;1277.29;1268.59;1278.84;1265.51;;0,69%
09.07.2013;1282.84;1277.29;1290.73;1277.29;;0,43%
10.07.2013;1275.29;1282.84;1291.43;1272.22;;-0,59%
11.07.2013;1322.76;1275.29;1323.85;1274.71;;3,72%
12.07.2013;1348.81;1322.76;1348.81;1322.05;;1,97%
15.07.2013;1354.54;1348.81;1360.21;1344.67;;0,42%
16.07.2013;1368.83;1354.54;1372.48;1351.15;;1,05%
17.07.2013;1393.05;1368.83;1394.05;1366.99;;1,77%
18.07.2013;1377.35;1393.05;1401.64;1370.43;;-1,13%
19.07.2013;1382.33;1377.35;1398.13;1368.83;;0,36%
22.07.2013;1380.01;1382.33;1396.75;1372.81;;-0,17%
23.07.2013;1379.88;1380.01;1396.24;1378.89;;-0,01%
24.07.2013;1369.36;1379.88;1385.58;1364.24;;-0,76%
25.07.2013;1353.38;1369.36;1370.93;1349.09;;-1,17%
26.07.2013;1348.37;1353.38;1361.87;1348.05;;-0,37%
29.07.2013;1341.34;1348.37;1352.58;1340.87;;-0,52%
30.07.2013;1326.41;1341.34;1349.87;1325.01;;-1,11%
31.07.2013;1313.38;1326.41;1330.08;1312.5;;-0,98%
01.08.2013;1331.71;1313.38;1336.27;1313.38;;1,40%
02.08.2013;1336.39;1331.71;1342.77;1320.79;;0,35%
05.08.2013;1333.42;1336.39;1342.73;1329.46;;-0,22%
06.08.2013;1304.98;1333.42;1337.81;1303.04;;-2,13%
07.08.2013;1301.28;1304.98;1311.82;1294.99;;-0,28%
08.08.2013;1303.28;1301.28;1310.84;1294.44;;0,15%
09.08.2013;1325.72;1303.28;1327.66;1301.84;;1,72%
12.08.2013;1326.53;1325.72;1329.32;1317.79;;0,06%
13.08.2013;1338.85;1326.53;1343.22;1325.84;;0,93%
14.08.2013;1356.34;1338.85;1356.88;1337.07;;1,31%
15.08.2013;1327.49;1356.34;1359.45;1322.81;;-2,13%
16.08.2013;1323.42;1327.49;1341.34;1316.66;;-0,31%
19.08.2013;1322.25;1323.42;1333.22;1310.87;;-0,09%
20.08.2013;1317.77;1322.25;1329.29;1302.64;;-0,34%
21.08.2013;1312.47;1317.77;1328.3;1305.07;;-0,40%
22.08.2013;1329.05;1312.47;1330.84;1298.51;;1,26%
23.08.2013;1330.99;1329.05;1337.6;1326.97;;0,15%
26.08.2013;1324.48;1330.99;1343;1319.92;;-0,49%
27.08.2013;1304.33;1324.48;1326.14;1298.1;;-1,52%
28.08.2013;1299.65;1304.33;1308.02;1286.12;;-0,36%
29.08.2013;1300.67;1299.65;1312.27;1296.06;;0,08%
30.08.2013;1290.96;1300.67;1303.57;1285.42;;-0,75%
02.09.2013;1291.98;1290.96;1301.37;1290.41;;0,08%
03.09.2013;1293.11;1291.98;1306.21;1287.28;;0,09%
04.09.2013;1298.53;1293.11;1298.72;1285.27;;0,42%
05.09.2013;1339.8;1298.53;1339.8;1297.67;;3,18%
06.09.2013;1345.6;1339.8;1369;1334.22;;0,43%
09.09.2013;1380.37;1345.6;1380.37;1345.6;;2,58%
10.09.2013;1390.55;1380.37;1393.95;1377.97;;0,74%
11.09.2013;1394.03;1390.55;1398.92;1384.96;;0,25%
12.09.2013;1401.46;1394.03;1408.71;1386.22;;0,53%
13.09.2013;1396.57;1401.46;1401.8;1385.6;;-0,35%
16.09.2013;1436.14;1396.57;1436.14;1394.77;;2,83%
17.09.2013;1439.79;1436.14;1439.79;1424.98;;0,25%
18.09.2013;1429.62;1439.79;1447.43;1426.72;;-0,71%
19.09.2013;1478.75;1429.62;1496.14;1428.25;;3,44%
20.09.2013;1462.92;1478.75;1483.33;1460.87;;-1,07%
23.09.2013;1451.43;1462.92;1467.76;1445.1;;-0,79%
24.09.2013;1446.41;1451.43;1457.99;1440.75;;-0,35%
25.09.2013;1452.98;1446.41;1453.72;1437.43;;0,45%
26.09.2013;1451.64;1452.98;1460.39;1443.3;;-0,09%
27.09.2013;1432.87;1451.64;1451.64;1428.82;;-1,29%
30.09.2013;1422.49;1432.87;1437.2;1413.79;;-0,72%
01.10.2013;1438.04;1422.49;1440.34;1421.55;;1,09%
02.10.2013;1421.94;1438.04;1441.72;1417.07;;-1,12%
03.10.2013;1427.81;1421.94;1437.54;1421.69;;0,41%
04.10.2013;1443.15;1427.81;1443.43;1422.31;;1,07%
07.10.2013;1444.32;1443.15;1445.61;1428.03;;0,08%
08.10.2013;1471.65;1444.32;1471.71;1442.44;;1,89%
09.10.2013;1461;1471.65;1471.82;1455.06;;-0,72%
10.10.2013;1484.82;1461;1486.49;1457.42;;1,63%
11.10.2013;1477;1484.82;1491.51;1470.96;;-0,53%
14.10.2013;1473.97;1477;1479.33;1466.14;;-0,21%
15.10.2013;1495.31;1473.97;1495.79;1471.81;;1,45%
16.10.2013;1500.25;1495.31;1506.39;1486.98;;0,33%
17.10.2013;1491.85;1500.25;1508.9;1478.45;;-0,56%
18.10.2013;1516.62;1491.85;1520.25;1490.2;;1,66%
21.10.2013;1514.39;1516.62;1520.1;1504.51;;-0,15%
22.10.2013;1518.54;1514.39;1521.05;1503.83;;0,27%
23.10.2013;1494.96;1518.54;1520.78;1492.1;;-1,55%
24.10.2013;1493.85;1494.96;1501.7;1488.69;;-0,07%
25.10.2013;1492.2;1493.85;1498.41;1484.25;;-0,11%
28.10.2013;1493.11;1492.2;1504.93;1489.41;;0,06%
29.10.2013;1491.56;1493.11;1496.3;1485.2;;-0,10%
30.10.2013;1493.14;1491.56;1503.04;1487.95;;0,11%
31.10.2013;1480.42;1493.14;1495.6;1473.44;;-0,85%
01.11.2013;1475.18;1480.42;1484.74;1472.2;;-0,35%
05.11.2013;1460.23;1475.18;1479.83;1459.66;;-1,01%
06.11.2013;1458.93;1460.23;1466.68;1454.8;;-0,09%
07.11.2013;1468.22;1458.93;1476.15;1455.92;;0,64%
08.11.2013;1435.12;1468.22;1468.22;1430.25;;-2,25%
11.11.2013;1427.93;1435.12;1443.32;1427.64;;-0,50%
12.11.2013;1437.37;1427.93;1438.83;1422.43;;0,66%
13.11.2013;1406.92;1437.37;1439.78;1406.01;;-2,12%
14.11.2013;1434.44;1406.92;1439.31;1406.36;;1,96%
15.11.2013;1444.24;1434.44;1449.31;1431.93;;0,68%
18.11.2013;1462.98;1444.24;1463.52;1444.24;;1,30%
19.11.2013;1455.04;1462.98;1466.23;1449.96;;-0,54%
20.11.2013;1447.2;1455.04;1455.05;1434.72;;-0,54%
21.11.2013;1425.86;1447.2;1447.2;1423.06;;-1,47%
22.11.2013;1444.91;1425.86;1447.86;1425.14;;1,34%
25.11.2013;1433.55;1444.91;1452.85;1432.18;;-0,79%
26.11.2013;1416.43;1433.55;1444.51;1413.97;;-1,19%
27.11.2013;1404.31;1416.43;1425.49;1403.84;;-0,86%
28.11.2013;1406.51;1404.31;1414.14;1403.25;;0,16%
29.11.2013;1402.93;1406.51;1412.58;1393.05;;-0,25%
02.12.2013;1398.74;1402.93;1414.17;1396.89;;-0,30%
03.12.2013;1372.44;1398.74;1400.07;1365.24;;-1,88%
04.12.2013;1364.44;1372.44;1380.38;1361.21;;-0,58%
05.12.2013;1362.55;1364.44;1379.09;1360.25;;-0,14%
06.12.2013;1390.61;1362.55;1391.85;1362.05;;2,06%
09.12.2013;1412.08;1390.61;1413.13;1388.13;;1,54%
10.12.2013;1409.85;1412.08;1415.4;1404.61;;-0,16%
11.12.2013;1409.28;1409.85;1413.68;1396.81;;-0,04%
12.12.2013;1393.57;1409.28;1411.71;1388.82;;-1,11%
13.12.2013;1391.85;1393.57;1398.85;1388.76;;-0,12%
16.12.2013;1407.25;1391.85;1408.04;1385.45;;1,11%
17.12.2013;1414.68;1407.25;1418.34;1402.94;;0,53%
18.12.2013;1423.87;1414.68;1423.87;1412.39;;0,65%
19.12.2013;1431.11;1423.87;1445.06;1423.24;;0,51%
20.12.2013;1429.91;1431.11;1433.76;1423.11;;-0,08%
23.12.2013;1453.1;1429.91;1455.22;1426.94;;1,62%
24.12.2013;1454.02;1453.1;1457.65;1451.35;;0,06%
25.12.2013;1447.5;1454.02;1456.7;1447.1;;-0,45%
26.12.2013;1448.29;1447.5;1467.85;1444.83;;0,05%
27.12.2013;1445.39;1448.29;1460.36;1445.05;;-0,20%
30.12.2013;1442.73;1445.39;1449.9;1436.68;;-0,18%
06.01.2014;1388.28;1442.73;1443.85;1387.23;;-3,77%
08.01.2014;1390.35;1388.28;1399.19;1387.86;;0,15%
09.01.2014;1388.86;1390.35;1398.48;1387.48;;-0,11%
10.01.2014;1395.91;1388.86;1397.21;1378.7;;0,51%
13.01.2014;1401.82;1395.91;1410.62;1395.29;;0,42%
14.01.2014;1388.69;1401.82;1401.82;1374.74;;-0,94%
15.01.2014;1401.78;1388.69;1402.14;1388.4;;0,94%
16.01.2014;1397.23;1401.78;1406.9;1394.24;;-0,32%
17.01.2014;1395.79;1397.23;1409.17;1389.59;;-0,10%
20.01.2014;1394.49;1395.79;1399.56;1389.49;;-0,09%
21.01.2014;1395.87;1394.49;1402.33;1391.59;;0,10%
22.01.2014;1391.75;1395.87;1398.32;1385.05;;-0,30%
23.01.2014;1381.59;1391.75;1397.68;1381.45;;-0,73%
24.01.2014;1364.11;1381.59;1389.69;1357.33;;-1,27%
27.01.2014;1346.51;1364.11;1365.38;1334.54;;-1,29%
28.01.2014;1332.51;1346.51;1354.04;1330.89;;-1,04%
29.01.2014;1308;1332.51;1356.1;1304.23;;-1,84%
30.01.2014;1320.9;1308;1322.09;1286.66;;0,99%
31.01.2014;1301.02;1320.9;1323.67;1294.34;;-1,51%
03.02.2014;1293.2;1301.02;1309.36;1292.77;;-0,60%
04.02.2014;1291.82;1293.2;1293.56;1265.71;;-0,11%
05.02.2014;1317.5;1291.82;1322.15;1288.95;;1,99%
06.02.2014;1330.28;1317.5;1332.05;1314.12;;0,97%
07.02.2014;1341.49;1330.28;1349;1330.28;;0,84%
10.02.2014;1336.02;1341.49;1346.65;1335.75;;-0,41%
11.02.2014;1341.85;1336.02;1350.61;1333.36;;0,44%
12.02.2014;1353.17;1341.85;1357.57;1341.12;;0,84%
13.02.2014;1321.61;1353.17;1354.6;1319.02;;-2,33%
14.02.2014;1343.2;1321.61;1347.19;1321.37;;1,63%
17.02.2014;1347.41;1343.2;1359.58;1338.95;;0,31%
18.02.2014;1343.62;1347.76;1354.31;1341.15;;-0,28%
19.02.2014;1306;1342.46;1342.46;1302.58;;-2,80%
20.02.2014;1303.15;1300.41;1304.98;1291.61;;-0,22%
21.02.2014;1315.54;1305.88;1318.1;1304.15;;0,95%
24.02.2014;1318.98;1315.56;1324.44;1311.23;;0,26%
25.02.2014;1306.37;1322.64;1325.14;1301.07;;-0,96%
26.02.2014;1286.07;1306.9;1307.89;1281.03;;-1,55%
27.02.2014;1260.95;1285.83;1290.43;1244.38;;-1,95%
28.02.2014;1267.27;1262.91;1268.38;1243.96;;0,50%
03.03.2014;1115.06;1239.77;1239.77;1087.46;;-12,01%
04.03.2014;1184.22;1121.68;1191.05;1121.68;;6,20%
05.03.2014;1182.05;1188.19;1190.02;1158.4;;-0,18%
06.03.2014;1164.63;1182.74;1194.94;1129.87;;-1,47%
07.03.2014;1158.87;1163.07;1179.2;1148.71;;-0,49%
11.03.2014;1132.05;1153.57;1155.97;1129.04;;-2,31%
12.03.2014;1100.14;1126.91;1126.91;1098.21;;-2,82%
13.03.2014;1077.89;1104.49;1111.19;1077.89;;-2,02%
14.03.2014;1062.47;1064.19;1065.25;1016.01;;-1,43%
17.03.2014;1114.66;1070.41;1119.24;1063.93;;4,91%
18.03.2014;1161.26;1121.6;1164.38;1100.56;;4,18%
19.03.2014;1155.81;1160.78;1177.77;1146.5;;-0,47%
20.03.2014;1150.82;1142.8;1157.19;1136.59;;-0,43%
21.03.2014;1136.21;1127.52;1136.98;1098.55;;-1,27%
24.03.2014;1131.6;1135.11;1161.91;1131.46;;-0,41%
25.03.2014;1170.2;1135.07;1178.29;1127.72;;3,41%
26.03.2014;1198.89;1176.45;1208.04;1176.45;;2,45%
27.03.2014;1179.47;1193.48;1196.52;1167.7;;-1,62%
28.03.2014;1186.28;1180.51;1192.84;1172.58;;0,58%
31.03.2014;1226.1;1187.6;1226.1;1184.82;;3,36%
01.04.2014;1235.74;1227.13;1241.9;1219.49;;0,79%
02.04.2014;1222.47;1236.5;1239.69;1211.85;;-1,07%
03.04.2014;1210.71;1222.93;1227.78;1205.52;;-0,96%
04.04.2014;1233.93;1213.09;1240.29;1207.8;;1,92%
07.04.2014;1193.78;1225.49;1225.49;1176.67;;-3,25%
08.04.2014;1195.71;1194.48;1199.84;1180.89;;0,16%
09.04.2014;1190.13;1195.8;1198.55;1179.28;;-0,47%
10.04.2014;1213.46;1196.25;1213.46;1193.65;;1,96%
11.04.2014;1204.07;1199.5;1212.55;1189.61;;-0,77%
14.04.2014;1179.97;1200.22;1200.22;1170.06;;-2,00%
15.04.2014;1142.96;1175.54;1181.02;1141.37;;-3,14%
16.04.2014;1154.31;1146.26;1157.91;1134.78;;0,99%
17.04.2014;1172.62;1157.59;1173.64;1154.48;;1,59%
18.04.2014;1200.22;1194.11;1207.47;1194.11;;2,35%
21.04.2014;1187.94;1200.44;1200.93;1184.94;;-1,02%
22.04.2014;1178.81;1186.1;1186.55;1169.16;;-0,77%
23.04.2014;1171.99;1178.02;1179.02;1168.09;;-0,58%
24.04.2014;1145.66;1174.52;1177.41;1135.5;;-2,25%
25.04.2014;1119.37;1140.62;1140.62;1117.45;;-2,29%
28.04.2014;1139.29;1114.95;1142.7;1100.85;;1,78%
29.04.2014;1153.36;1149.48;1167.9;1148.79;;1,23%
30.04.2014;1155.7;1153.87;1156.18;1142.44;;0,20%
02.05.2014;1148.96;1151.7;1151.7;1139.59;;-0,58%
05.05.2014;1143.44;1144.18;1148.63;1134.31;;-0,48%
06.05.2014;1172.91;1144.86;1174.98;1144.86;;2,58%
07.05.2014;1227.75;1169.58;1241.38;1167.55;;4,68%
08.05.2014;1232.78;1230;1246.5;1215.35;;0,41%
12.05.2014;1234.31;1233.72;1241.43;1221.89;;0,12%
13.05.2014;1254.29;1234.89;1262.06;1233.76;;1,62%
14.05.2014;1261.01;1254.24;1261.01;1250.08;;0,54%
15.05.2014;1253;1262.4;1271.33;1252;;-0,64%
16.05.2014;1262.01;1250.06;1262.01;1243.33;;0,72%
19.05.2014;1289.98;1262.65;1294.09;1262.12;;2,22%
20.05.2014;1298.64;1291.52;1301.38;1279.37;;0,67%
21.05.2014;1317.09;1298.99;1318.73;1292.3;;1,42%
22.05.2014;1312.97;1322.17;1326.33;1304.45;;-0,31%
23.05.2014;1326.58;1311.57;1331.68;1305.72;;1,04%
26.05.2014;1335.73;1328.43;1344.53;1326.63;;0,69%
27.05.2014;1297.5;1335.11;1335.11;1290.48;;-2,86%
28.05.2014;1300.46;1297.94;1304.4;1285.62;;0,23%
29.05.2014;1314.71;1301.89;1319.01;1297.27;;1,10%
30.05.2014;1295.75;1315.41;1318.4;1295.75;;-1,44%
02.06.2014;1322.52;1297.61;1330.13;1297.61;;2,07%
03.06.2014;1324.03;1318.05;1324.03;1303.1;;0,11%
04.06.2014;1324.87;1321.1;1327.84;1311.31;;0,06%
05.06.2014;1333.86;1326.28;1340.72;1325.86;;0,68%
06.06.2014;1359.1;1337.26;1359.5;1324.06;;1,89%
09.06.2014;1361.65;1359.1;1375.08;1359.1;;0,19%
10.06.2014;1368.84;1363.31;1368.84;1351.68;;0,53%
11.06.2014;1374.94;1367.25;1374.94;1363.6;;0,45%
16.06.2014;1357.8;1356.75;1365.76;1335.5;;-1,25%
17.06.2014;1343.5;1357.67;1359.56;1338.76;;-1,05%
18.06.2014;1362.99;1344.82;1367.26;1342.88;;1,45%
19.06.2014;1371.55;1372.98;1388.47;1370.53;;0,63%
20.06.2014;1358.73;1368.13;1370.84;1355.43;;-0,93%
23.06.2014;1369.1;1361.28;1377.73;1357.46;;0,76%
24.06.2014;1421.07;1373.57;1421.07;1373.57;;3,80%
25.06.2014;1383.02;1412.76;1412.76;1380.91;;-2,68%
26.06.2014;1377.41;1385.31;1390.65;1369.11;;-0,41%
27.06.2014;1379.75;1378.96;1387.64;1372.28;;0,17%
30.06.2014;1366.08;1379.94;1380.57;1354.28;;-0,99%
01.07.2014;1362.1;1361.47;1363.42;1344.91;;-0,29%
02.07.2014;1390.47;1361.53;1390.47;1360.48;;2,08%
03.07.2014;1390.72;1391.47;1401.4;1384.72;;0,02%
04.07.2014;1360.48;1389.7;1391.84;1356.95;;-2,17%
07.07.2014;1385.24;1359;1389.43;1353.4;;1,82%
08.07.2014;1393.59;1383.4;1408.78;1383.19;;0,60%
09.07.2014;1403.72;1391.66;1404.33;1382.2;;0,73%
10.07.2014;1383.7;1408.89;1417.41;1366.58;;-1,43%
11.07.2014;1383.18;1384.09;1389.67;1373.49;;-0,04%
14.07.2014;1361.89;1379.34;1380.21;1360.53;;-1,54%
15.07.2014;1352.15;1358.05;1366.11;1349.54;;-0,72%
16.07.2014;1350.52;1342.78;1358.89;1335.41;;-0,12%
17.07.2014;1299.03;1336.93;1336.93;1286.24;;-3,81%
18.07.2014;1276.28;1278.39;1280.14;1262.27;;-1,75%
21.07.2014;1239.13;1277.51;1277.51;1239.08;;-2,91%
22.07.2014;1266.88;1244.64;1276.64;1244.64;;2,24%
23.07.2014;1272.02;1268.31;1285.5;1261.73;;0,41%
24.07.2014;1266.72;1269.11;1270.33;1250.58;;-0,42%
25.07.2014;1246.25;1264.35;1264.35;1243.04;;-1,62%
28.07.2014;1208.83;1242.71;1242.71;1206.34;;-3,00%
29.07.2014;1207.29;1208.66;1219.14;1198.76;;-0,13%
30.07.2014;1222.4;1202.22;1240.52;1198.37;;1,25%
31.07.2014;1219.36;1223.6;1244.27;1217.58;;-0,25%
01.08.2014;1212.74;1215.63;1216.68;1196.15;;-0,54%
04.08.2014;1212.21;1213.8;1224.77;1202.01;;-0,04%
05.08.2014;1191.37;1213.28;1217.57;1189.43;;-1,72%
06.08.2014;1160.86;1189.72;1189.72;1159.12;;-2,56%
07.08.2014;1157.97;1158.06;1162.48;1134.04;;-0,25%
08.08.2014;1170.6;1156.95;1182.67;1147.04;;1,09%
11.08.2014;1203.67;1181.7;1208.67;1181.7;;2,83%
12.08.2014;1198.72;1203.82;1209.77;1192.19;;-0,41%
13.08.2014;1220.8;1198.58;1225.06;1194.72;;1,84%
14.08.2014;1231.94;1221.23;1238.85;1216.29;;0,91%
15.08.2014;1232.34;1231.42;1249.77;1223.64;;0,03%
18.08.2014;1243.56;1233.54;1249.11;1232.89;;0,91%
19.08.2014;1251.69;1244.83;1256.8;1244.83;;0,65%
20.08.2014;1257.41;1251.23;1257.41;1244.99;;0,46%
21.08.2014;1275.6;1256.76;1275.6;1253.93;;1,45%
22.08.2014;1260.07;1275.73;1280.08;1246.45;;-1,22%
25.08.2014;1267.42;1260.49;1270.16;1259.77;;0,58%
26.08.2014;1259.47;1267.87;1273.64;1257.14;;-0,63%
27.08.2014;1260.72;1262.88;1271.96;1259.19;;0,10%
28.08.2014;1219.49;1259.75;1260.41;1211;;-3,27%
29.08.2014;1190.23;1218.15;1219.32;1190.23;;-2,40%
01.09.2014;1177.66;1192.82;1197.81;1173.29;;-1,06%
02.09.2014;1177.93;1177.93;1182.44;1167.15;;0,02%
